ogr_DogID,Age,Breed,Color,Sex,GoodAppetite,FoodAmount,Weight,Health,StoolFirm,EnergyLevel,EliminationInCrate,QuietInCrate,RespondsToCommandKennel,NoInappropriateChewing,Housemanners,LeftUnattended,EliminationInHouse,PlaybitePeople,StealsFood,OnFurniture,BarksExcessively,RaidsGarbage,CounterSurfingJumpOnDoors,JumpOnPeople,FriendlyWAnimals,GoodWKids,GoodWStrangers,WalksWellOnLeash,KnowCommandGetBusy,EliminatesOnRoute,ChasingAnimals,TrafficFear,NoiseFear,Stairs,SitsOnCommand,DownOnCommand,StaysOnCommand,ComeOnLeash,ComeOffLeash,CanGivePills,EarCleaning,NailCutting,AttendsClasses,BehavesWellClass,AttendsHomeSwitches,Status
18031,5,2,1,0,1,4,48,4,5,4,5,3,3,1,2,2,5,3,5,4,3,5,5,4,2,4,5,3,5,3,3,5,5,5,4,4,2,4,4,5,5,5,5,4,5,1
18030,7,2,1,1,1,3,55,5,5,3,5,5,3,4,4,4,5,4,5,5,5,5,5,4,5,5,5,5,5,4,3,5,5,5,5,5,5,5,4,3,3,4,5,5,5,1
18030,4,2,1,1,1,3,22,5,5,1,5,5,1,1,1,1,5,1,1,1,5,3,1,2,5,5,5,2,5,2,2,5,5,5,5,4,3,5,5,3,3,2,5,5,0,1
18029,4,2,1,1,1,4,50,5,5,5,5,5,5,3,3,1,5,2,5,2,4,5,5,4,3,5,5,4,4,4,2,5,5,3,5,5,3,5,2,5,3,1,5,3,5,0
18029,8,2,1,1,1,3,68,5,5,5,5,5,4,4,4,3,5,5,3,4,5,3,3,3,5,5,5,3,3,4,3,4,4,5,5,5,3,4,4,5,4,4,5,4,4,0
18028,4,2,5,1,1,3,25,4,4,4,5,5,4,3,3,5,5,4,4,3,4,4,3,4,5,5,5,3,4,4,3,4,4,2,5,5,3,5,3,5,5,4,4,4,4,1
18028,7,2,5,1,1,3,46,5,5,5,5,5,4,4,3,3,5,5,4,4,4,4,3,4,5,5,5,4,4,4,3,5,4,5,5,5,4,5,4,5,4,4,4,4,4,1
18028,9,2,5,1,1,3,50,5,5,5,5,5,4,4,4,3,5,5,4,4,4,4,3,3,5,5,5,4,4,4,3,4,4,5,5,5,5,5,4,5,5,4,5,4,5,1
18025,7,2,1,0,1,3.5,54,5,5,5,5,4,4,3,3,4,3,4,3,3,5,4,3,1,5,5,5,4,5,5,3,5,5,5,4,4,4,4,3,3,3,5,5,4,3,0
18025,4,2,1,0,1,3.5,31,5,5,5,3,4,2,2,4,1,1,4,5,3,4,4,3,2,5,5,5,2,4,4,1,5,5,5,5,5,3,4,4,3,3,3,5,5,3,0
18023,7,4,2,0,1,4,76,5,5,5,5,5,5,5,5,4,5,4,5,5,3,0,4,5,3,3,5,3,4,5,3,4,5,5,4,4,4,5,5,5,4,4,4,4,3,0
18022,3,4,2,0,1,1,38,5,5,4,5,4,4,4,4,3,4,3,4,5,3,5,4,3,4,5,5,3,5,4,3,5,3,5,5,4,3,5,4,5,3,3,4,3,0,0
18022,7,4,2,0,1,1,65,5,5,4,5,3,5,5,5,3,5,3,4,5,5,5,5,4,5,5,5,3,5,5,3,4,5,5,4,4,4,5,4,4,2,4,4,3,4,0
18016,4,4,2,0,1,3.5,35,5,4,4,5,4,4,3,4,3,4,3,4,4,4,5,4,3,3,5,5,5,4,4,3,5,4,5,5,4,4,4,4,3,2,3,5,5,5,0
18015,5,4,2,1,1,4,39,5,5,4,5,4,4,3,4,4,5,3,5,5,3,3,5,3,5,5,5,4,5,3,5,5,5,5,5,5,4,5,4,5,4,4,5,5,5,1
18015,9,4,2,1,1,4,58,5,5,5,5,5,5,5,4,5,5,4,5,5,3,3,5,4,5,5,5,4,5,4,4,5,5,5,5,5,5,5,3,5,5,5,5,3,5,1
18015,18,4,2,1,1,5,61,5,5,5,5,5,5,5,5,5,5,5,5,5,4,4,5,5,5,5,5,4,5,5,5,5,5,5,5,5,5,5,5,5,0,0,0,0,0,1
18013,5,4,2,0,1,4,44,5,4,4,5,5,5,4,4,3,4,4,5,5,3,4,5,4,4,5,5,3,4,3,2,5,5,5,4,4,3,5,5,5,4,3,5,4,5,1
18013,5,4,2,0,1,1,61,5,4,4,5,5,5,5,5,5,5,5,5,5,4,5,5,4,5,5,5,4,5,4,3,5,5,5,5,4,5,5,4,5,5,4,0,4,5,1
18011,4,4,2,0,1,1,34,5,5,5,5,4,3,2,4,4,5,3,4,4,3,3,3,3,4,4,4,4,4,3,4,3,4,5,5,4,4,5,4,5,4,2,5,4,5,1
18011,7,4,2,0,1,3,62,5,4,4,5,4,3,3,4,4,5,3,4,4,3,4,3,2,3,4,3,4,4,2,4,4,4,5,4,4,4,5,4,3,3,1,5,3,5,1
18011,10,4,2,0,1,3.5,57,3,4,4,5,4,4,2,2,1,4,3,2,4,1,1,4,1,4,4,4,4,4,3,3,4,4,4,4,4,3,3,3,5,4,1,3,2,4,1
18010,8,4,2,1,1,1,55,5,5,5,5,4,5,4,4,5,5,4,4,4,3,5,4,3,4,5,5,5,5,4,4,5,5,5,5,5,5,5,5,5,5,5,0,5,1,1
18010,4,4,2,1,1,1,30,4,4,4,5,4,5,4,4,4,3,3,5,5,3,5,4,3,4,4,4,3,5,3,4,3,3,5,0,3,4,5,5,5,5,5,4,3,0,1
18009,7,4,2,0,1,4.5,65,5,5,5,4,3,4,5,3,5,5,3,5,3,3,4,4,3,3,5,3,3,5,4,3,4,5,3,5,5,3,4,2,5,5,1,5,3,5,1
18009,4,4,2,0,1,3.75,43,5,4,5,5,3,4,4,4,4,3,4,5,3,3,4,2,3,4,5,5,3,5,4,3,4,4,5,5,4,2,4,2,5,4,2,0,4,5,1
18005,4,4,2,0,1,3,35,5,4,4,5,4,4,3,4,4,4,2,4,4,2,4,4,3,4,4,3,4,4,3,3,3,3,4,4,3,2,4,3,0,4,4,3,3,0,0
18001,4,2,5,1,1,3,24,2,3,4,4,4,3,1,3,2,4,2,3,3,3,3,3,2,4,4,4,3,3,3,3,5,5,4,5,5,1,3,4,4,3,4,3,3,4,1
18001,8,2,5,1,1,2,44,4,5,5,4,3,4,3,3,2,5,4,4,4,4,5,5,2,3,5,5,4,4,5,2,4,5,5,4,3,5,4,3,3,5,4,4,4,5,1
18000,9,2,1,0,1,4,62,5,5,5,5,4,5,5,4,4,5,4,5,5,4,4,4,4,5,5,5,4,5,4,4,4,4,4,4,4,5,4,4,5,4,4,4,4,5,1
18000,4,2,1,0,1,4,30,4,4,4,5,4,4,4,3,4,4,4,4,3,4,4,3,4,4,4,4,4,5,4,4,4,4,4,4,4,3,4,4,3,4,4,4,4,4,1
17999,4,2,5,1,1,3,30,5,5,5,5,4,4,4,3,4,4,4,4,3,4,4,4,3,5,5,5,3,4,3,4,3,4,3,4,4,1,4,3,4,4,3,4,4,1,0
17998,8,2,1,0,1,1,68,3,4,5,5,5,5,5,4,5,5,4,4,3,5,5,5,3,5,5,5,4,5,4,3,5,4,5,5,5,4,5,5,5,4,3,5,4,5,0
17992,5,2,5,1,1,2.5,36,5,4,4,5,4,4,3,4,5,5,2,4,4,5,4,5,2,4,5,4,4,4,3,3,4,5,4,4,4,2,4,4,4,5,3,5,3,5,1
17992,8,2,5,1,1,2.5,46,5,4,4,5,4,4,2,4,0,4,1,3,0,4,4,4,2,0,0,4,0,4,3,2,0,4,5,4,4,2,4,3,3,4,4,4,2,3,1
17991,7,2,5,0,1,3.25,55,5,5,5,5,4,4,2,4,2,5,2,4,4,2,5,5,4,5,5,5,3,5,4,3,5,4,5,5,5,4,5,4,3,3,4,5,4,3,0
17991,4,2,5,0,1,1,30,2,5,4,5,4,5,1,4,2,5,2,2,4,3,4,5,4,1,5,5,4,4,3,4,4,4,3,5,4,4,5,3,3,3,4,5,4,3,0
17990,4,2,5,0,1,1,33,5,5,3,4,4,5,1,2,2,4,1,3,1,3,4,4,2,3,3,5,3,3,3,3,3,3,5,4,4,4,3,3,5,4,4,5,4,1,1
17990,7,2,5,0,1,1,56,5,5,5,5,0,5,4,4,4,3,4,5,2,3,5,5,2,5,3,5,4,4,4,4,3,5,5,4,4,2,4,2,5,4,5,5,4,1,1
17989,8,2,5,0,1,3,63,5,5,5,5,5,5,4,3,3,5,3,2,3,4,3,3,2,5,5,5,4,4,3,5,5,5,5,5,5,4,5,4,5,1,4,5,5,4,0
17989,14,2,5,0,1,3,29,5,5,5,5,5,4,3,3,2,3,2,5,4,3,3,3,4,5,5,5,4,4,4,3,5,5,4,5,4,0,5,5,5,0,3,5,5,1,0
17988,8,2,5,0,1,2.5,59,5,5,5,5,5,5,5,5,5,5,1,5,5,4,5,5,4,5,5,5,5,5,4,5,4,4,3,5,5,5,5,4,5,5,4,5,5,4,0
17988,4,2,5,0,1,3,42,4,5,5,5,4,4,4,4,4,5,3,5,3,3,4,5,3,5,5,5,5,4,3,4,3,4,4,0,5,0,4,4,4,4,3,5,4,2,0
17986,6,2,1,1,1,2.5,33,5,5,5,5,4,5,4,4,4,5,4,4,4,3,4,4,4,5,5,5,4,4,4,4,4,4,4,4,4,4,5,4,5,4,3,5,4,5,1
17984,9,2,1,1,1,1,55,5,5,4,5,5,5,4,4,0,4,4,4,4,5,5,5,4,5,5,5,4,5,3,5,5,5,5,5,5,4,5,5,5,4,4,5,4,5,0
17984,4,2,1,1,1,1,34,5,5,4,5,5,5,4,4,4,4,4,4,4,5,5,4,3,0,4,5,3,5,3,3,4,5,5,4,4,4,5,5,4,4,3,5,3,1,0
17978,8,2,1,0,1,6,53,3,5,3,5,4,4,5,4,4,4,5,5,5,4,5,3,4,5,5,5,5,5,5,5,5,5,4,5,4,5,5,4,5,5,4,5,4,5,0
17978,6,2,1,0,1,4,40,5,5,3,5,3,5,5,3,3,5,5,5,5,3,4,3,3,5,5,5,5,5,4,5,5,4,5,5,4,3,5,5,5,5,3,5,4,5,0
17975,6,2,5,1,1,1,38,4,3,4,5,5,5,4,4,5,5,5,4,4,5,4,5,4,5,5,5,4,5,5,4,5,5,5,5,5,4,5,5,5,5,4,5,4,5,1
17975,10,2,5,1,1,4,52,5,3,4,5,3,5,4,4,5,5,5,4,4,3,2,4,3,4,5,4,4,4,4,4,4,4,5,5,4,4,5,5,5,5,3,5,4,4,1
17974,4,2,1,1,1,3.5,38,5,4,5,5,3,4,2,3,1,4,1,3,2,1,2,2,2,2,3,3,4,4,4,2,5,5,4,5,5,3,5,4,5,3,0,5,4,5,1
17974,8,2,1,1,1,1,64,5,5,4,5,5,5,2,3,2,5,3,1,5,3,1,1,2,5,5,5,3,4,4,1,4,4,4,4,4,4,4,4,5,4,4,5,3,3,1
17972,4,2,5,0,1,2,32,5,4,4,5,3,4,4,4,3,4,2,5,2,3,4,5,3,4,5,5,3,4,4,4,5,5,4,4,4,5,4,4,5,4,3,4,3,5,1
17972,8,2,5,0,1,2.5,65,5,5,4,5,5,4,5,4,4,5,5,5,5,5,4,3,3,4,4,4,3,5,3,4,5,4,4,4,4,4,4,4,5,5,3,5,3,5,1
17955,8,3,2,0,1,4,65,5,5,5,5,4,5,5,0,5,5,5,5,5,4,5,5,0,5,5,5,0,0,5,0,3,3,5,5,0,5,0,4,5,5,4,4,4,4,0
17953,8,3,1,1,1,1,57,4,4,4,5,4,5,4,4,4,5,2,4,3,3,4,5,4,4,4,5,5,5,4,3,3,4,5,5,5,4,4,4,5,3,5,3,4,4,0
17953,4,3,1,1,1,1,40,4,4,5,5,4,4,4,5,5,4,3,4,3,5,3,3,4,5,5,5,5,5,5,4,3,4,5,5,5,4,4,4,5,5,5,5,5,5,0
17951,5,3,1,0,1,4,49,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,4,5,5,5,5,5,5,5,5,5,5,5,4,5,5,5,0
17951,8,3,1,0,1,1,65,5,5,5,5,5,5,5,5,5,5,4,5,4,5,5,5,5,5,5,5,5,5,4,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,0
17947,4,2,5,1,1,3,21,4,4,5,5,3,2,1,3,1,4,3,2,5,5,5,3,2,3,5,5,3,4,4,3,4,5,5,5,5,5,4,4,3,5,5,4,4,3,1
17947,9,2,5,1,1,3.5,55,5,5,5,5,3,4,3,3,3,3,3,3,4,5,1,4,1,5,5,5,4,4,4,2,5,5,5,5,5,5,3,3,5,5,5,5,3,3,1
17944,6,2,5,0,1,3,57,4,5,5,5,4,4,2,2,2,5,2,3,5,3,3,2,2,2,3,2,2,4,2,1,5,4,5,5,5,4,4,4,5,4,1,5,1,1,1
17944,11,2,5,0,1,1,64,5,5,5,5,4,4,4,4,4,5,5,5,5,4,4,5,4,5,4,4,4,5,4,4,5,5,5,4,4,4,5,4,5,5,5,5,4,4,1
17943,6,2,1,1,1,2.75,38.6,4,5,5,5,5,5,4,4,3,4,4,4,4,5,4,4,4,5,5,5,5,5,5,4,4,4,5,5,5,5,5,5,5,5,5,5,5,3,1
17943,11,2,5,1,1,2.5,57.6,5,5,5,5,4,5,4,4,4,5,5,4,4,4,4,3,4,5,5,5,4,5,5,4,5,5,5,5,5,5,5,5,5,0,5,5,5,4,1
17941,4,4,2,0,1,1,34,2,3,5,5,4,5,5,5,1,5,2,5,5,2,3,5,3,4,4,5,4,4,5,3,5,5,5,5,5,5,5,4,5,5,4,5,4,1,1
17941,7,4,2,0,1,1,60,5,5,5,5,5,4,5,4,4,5,3,5,5,3,5,5,4,4,5,5,4,5,4,4,5,4,5,5,4,5,5,4,5,4,4,4,3,3,1
17939,6,4,1,0,1,6.5,66.3,3,3,5,5,4,5,5,4,5,5,5,5,5,4,5,5,5,5,5,5,5,5,4,4,5,5,5,5,5,5,5,5,5,5,5,5,5,2,0
17936,6,4,2,0,1,2.25,53,1,4,5,5,5,4,5,5,5,5,5,1,5,3,4,5,4,5,4,5,4,5,5,3,4,5,4,4,4,4,5,5,5,3,5,4,4,5,0
17936,12,4,2,0,1,6,80,3,5,4,5,2,5,4,4,4,5,3,5,5,3,5,5,3,4,4,4,3,4,4,4,4,4,4,5,5,4,4,4,5,4,4,1,1,1,0
17934,4,2,1,1,1,3.25,38.5,5,4,5,5,5,4,4,4,5,4,3,5,4,3,3,5,2,5,3,5,3,3,2,3,3,3,5,4,4,2,4,2,5,5,1,5,3,1,1
17934,9,2,1,1,1,4.75,60,4,5,5,5,5,4,5,5,5,5,4,5,5,5,5,5,4,5,5,5,5,5,5,3,5,5,5,5,5,5,5,5,3,5,3,5,4,4,1
17933,4,2,1,0,1,1,52,5,4,5,5,4,5,4,5,3,5,4,5,5,5,5,5,4,5,4,5,4,4,4,5,5,5,5,5,5,4,5,4,5,4,4,5,4,0,0
17933,7,2,1,0,1,4,50,5,5,5,5,5,5,5,5,4,5,5,5,5,5,5,5,5,4,4,5,5,5,5,5,5,5,5,5,5,5,5,4,5,5,5,5,4,1,0
17932,4,2,1,1,1,1.5,32,5,5,4,5,5,4,3,4,3,3,3,5,4,4,4,4,4,3,5,5,5,4,4,4,4,4,3,5,5,3,5,3,3,4,4,5,5,3,0
17932,7,2,1,1,1,2.75,35,5,5,4,5,5,4,3,4,4,5,4,4,5,5,3,4,4,4,5,5,4,5,4,3,5,4,4,4,4,5,5,3,5,5,2,5,4,5,0
17932,12,2,1,1,1,1,57,5,5,5,5,5,5,5,4,5,5,4,5,5,4,3,5,4,5,4,5,4,5,5,4,4,4,5,5,5,4,5,4,5,5,3,5,4,5,0
17931,8,2,1,1,1,1,45,4,5,5,5,4,5,4,4,3,5,4,3,5,2,3,5,3,3,4,4,3,5,5,4,4,4,5,4,4,4,3,3,5,5,5,5,3,2,0
17931,3,2,1,1,1,1,28,5,5,4,5,3,5,3,4,3,0,4,5,4,3,4,5,3,4,5,5,3,4,5,3,3,4,4,4,3,3,4,4,3,3,5,5,3,3,0
17930,8,2,1,1,1,3,53,5,5,5,5,5,5,5,5,4,5,4,3,4,5,5,5,4,4,4,5,4,4,5,4,5,4,5,5,5,5,4,4,5,4,4,5,4,5,0
17930,4,2,1,1,1,3,40,5,5,4,5,4,5,4,4,4,4,3,4,5,4,5,5,3,4,4,4,4,4,4,3,5,4,4,4,4,1,4,4,4,1,1,5,4,4,0
17926,9,2,1,1,1,1,65,5,5,5,5,4,5,5,5,5,5,5,5,5,4,5,4,4,5,5,5,4,3,4,5,5,4,5,5,5,5,5,4,5,5,5,5,4,5,0
17926,3,2,1,1,1,3,23,5,4,5,5,4,4,2,4,5,5,3,5,5,3,5,5,3,3,3,3,4,3,3,5,4,4,4,5,4,1,3,4,1,1,2,5,3,1,0
17889,4,2,5,0,1,3,27,4,3,3,4,5,4,3,3,4,4,2,3,4,4,4,4,3,4,3,3,3,4,3,4,4,4,3,4,4,3,4,4,3,3,3,4,4,4,0
17889,9,2,5,0,1,4,61,5,5,4,5,5,5,4,5,5,5,4,5,5,0,5,5,3,5,5,5,5,5,4,4,5,5,5,5,5,5,5,5,5,5,4,5,4,3,0
17888,4,2,5,1,1,2.5,28,5,5,4,5,5,5,4,4,1,5,2,5,5,5,2,5,2,4,5,5,2,4,1,3,4,3,3,5,5,4,4,4,3,4,2,5,4,1,1
17888,8,2,5,1,1,3,50,5,5,4,5,5,5,2,2,2,5,4,4,4,5,4,5,2,5,5,5,3,4,4,4,4,4,5,5,5,4,4,2,2,4,2,5,2,2,1
17887,8,2,5,0,1,42433,51,4,5,5,5,5,4,4,5,5,4,4,5,3,5,5,4,2,5,5,5,4,5,4,3,5,5,5,5,5,5,5,5,5,5,5,5,4,5,0
17887,7,2,5,0,1,42433,51,4,5,5,5,5,4,4,3,5,4,4,4,3,5,5,4,2,5,5,5,4,4,3,2,4,5,5,4,4,4,4,5,5,5,3,5,4,3,0
17887,5,2,5,0,1,2,30,5,5,5,5,4,5,4,5,5,1,3,3,3,5,3,3,3,5,5,5,5,5,3,5,5,5,5,4,4,1,5,5,1,5,3,5,5,1,0
17885,8,2,5,0,1,1,60,4,4,4,5,4,5,4,3,3,4,4,2,4,4,4,3,3,4,4,4,5,4,4,3,4,4,4,4,4,4,4,4,4,4,4,5,3,3,0
17882,9,2,1,1,1,2.5,50,5,5,5,5,5,5,5,5,4,5,5,5,5,4,4,5,4,5,5,5,5,5,3,4,5,4,5,5,4,5,5,4,5,5,4,5,4,5,0
17882,4,2,1,1,1,1,34,5,5,5,5,5,5,4,5,5,5,5,5,5,3,3,5,2,5,5,5,5,5,4,4,5,5,5,5,4,5,5,5,0,5,3,5,4,3,0
17881,4,2,3,0,1,1,28,5,4,5,5,5,5,5,4,3,3,4,5,4,5,5,5,4,5,5,5,3,5,4,5,5,5,5,4,4,3,3,4,0,0,0,0,4,0,1
17881,7,2,5,0,1,1,55,5,5,5,5,5,5,3,5,5,5,5,5,5,5,5,5,4,5,5,5,4,5,5,4,5,5,5,5,5,5,5,5,0,0,5,5,5,5,1
17879,7,2,5,0,1,4,62,5,5,5,5,4,4,4,4,4,5,4,4,4,4,4,5,4,5,5,5,4,4,5,3,5,5,5,4,4,4,5,4,5,5,3,5,4,4,1
17879,10,2,5,0,1,1,22,3,5,5,5,3,4,3,3,3,4,3,3,4,3,4,4,3,4,5,5,4,4,4,3,4,3,5,4,4,3,4,4,5,4,3,5,4,4,1
17877,4,2,5,0,1,3,30,5,4,5,5,5,2,2,5,3,5,4,4,5,5,5,5,4,5,0,5,4,3,3,3,3,4,3,5,5,1,5,5,3,3,5,5,5,1,0
17875,4,2,1,0,1,3,27,5,5,5,4,5,4,3,4,4,4,4,5,4,4,4,5,4,5,5,5,4,5,3,4,5,5,5,5,4,4,4,4,5,4,5,5,4,5,1
17875,6,2,1,0,1,3,49,4,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,4,5,5,5,5,5,4,5,5,5,5,5,5,4,5,4,5,5,5,5,4,5,1
17867,4,2,5,1,1,2,33,3,5,5,5,4,5,3,4,4,4,3,4,4,2,4,3,4,5,5,5,4,3,4,4,4,4,5,5,5,2,5,4,5,4,3,5,4,5,0
17865,3,2,5,0,1,3,29,5,4,5,5,3,2,4,4,4,4,3,4,3,4,5,5,4,4,5,5,4,5,4,4,4,4,5,5,4,2,4,3,5,4,2,5,4,1,1
17865,8,2,5,0,1,3,60,5,5,4,5,5,5,4,4,3,5,4,3,4,4,5,5,3,5,5,5,5,5,4,4,4,2,5,5,5,3,5,4,5,4,4,5,4,5,1
17864,12,2,5,0,1,4,60,5,5,5,5,5,5,4,4,5,5,5,5,5,4,5,5,5,5,5,0,4,5,4,5,5,5,5,5,5,4,5,5,5,5,5,5,5,5,1
17864,5,2,5,0,1,3.5,35,5,5,5,4,4,5,3,4,5,4,4,3,4,4,5,5,4,5,4,5,3,5,3,5,5,5,5,5,2,3,5,5,5,5,5,5,5,5,1
17864,7,2,5,0,1,4,49,5,5,5,5,5,5,5,5,5,5,5,5,5,4,5,5,5,5,5,5,4,5,5,5,5,5,3,5,5,4,4,5,5,5,5,5,5,5,1
17863,4,2,5,1,1,3,30,5,5,5,5,4,5,5,3,4,5,2,5,4,3,5,5,4,5,4,3,5,5,4,4,4,4,5,5,5,5,5,5,5,4,4,5,5,1,1
17863,9,2,5,1,1,1,55,5,5,5,5,4,4,5,4,5,5,3,5,4,4,5,5,4,5,5,5,5,5,4,5,4,4,5,5,5,5,5,3,5,5,5,5,4,3,1
17862,12,2,5,0,1,3,60.2,4,4,4,4,4,5,4,3,4,5,2,4,4,1,3,3,3,4,4,3,4,3,2,1,4,4,3,4,4,4,4,4,5,4,4,3,2,3,0
17862,7,2,5,0,1,3,54.2,5,4,4,5,5,4,4,4,5,5,3,5,4,3,3,4,3,4,5,4,4,4,5,4,4,4,4,5,5,3,5,5,4,4,4,4,4,5,0
17862,4,2,5,0,1,3,39.4,4,4,4,0,3,5,0,3,3,5,2,4,4,4,3,4,2,4,4,4,4,4,4,4,4,3,0,5,4,3,5,4,4,4,4,4,4,4,0
17858,12,2,1,1,1,4,50,5,5,4,5,5,4,3,4,3,5,4,4,4,5,4,5,3,5,5,5,2,5,5,3,4,4,5,5,4,5,5,4,3,4,4,5,4,4,1
17858,8,2,1,1,1,1,44,4,5,5,5,4,4,3,4,3,5,4,5,3,4,3,5,3,5,5,5,3,5,5,2,5,4,5,4,3,4,5,5,4,5,4,5,3,5,1
17856,4,2,5,1,1,3,15.1,3,3,4,4,3,4,3,3,1,5,2,3,3,2,3,2,2,4,4,4,1,4,2,2,3,3,1,4,4,1,2,3,1,1,4,3,3,1,0
17856,12,2,5,1,1,3,50,4,4,4,5,4,5,5,4,5,5,4,4,5,3,4,4,3,4,4,4,3,0,0,0,4,3,5,5,5,5,5,5,3,3,4,5,3,5,0
17856,7,2,5,1,1,3,47,4,3,5,5,3,5,5,4,4,5,4,3,5,3,3,5,3,5,5,5,3,3,2,3,4,4,5,5,5,5,5,4,4,3,4,4,3,4,0
17855,4,2,1,0,1,3,32.5,5,5,4,5,4,5,3,4,3,4,3,4,4,4,3,4,3,4,4,3,4,4,4,3,4,4,4,4,4,4,4,4,5,4,4,4,4,1,1
17855,8,2,1,0,1,4,59,5,5,5,5,5,4,3,3,3,5,4,5,4,5,4,4,4,5,4,5,4,5,5,4,4,4,5,5,4,5,5,4,3,4,4,5,4,1,1
17852,5,2,1,0,1,3,42,5,5,5,5,4,4,4,4,3,5,2,3,4,4,5,5,2,5,5,5,4,4,5,3,4,5,5,5,4,5,5,4,5,5,4,4,5,1,0
17847,9,3,3,0,1,1,76,4,5,5,5,5,5,4,5,5,5,5,5,5,5,5,5,4,5,5,5,2,5,4,4,5,5,5,5,5,4,5,2,5,4,3,4,4,3,0
17847,5,3,3,0,1,5,50,4,4,5,5,5,4,5,5,5,5,5,5,5,4,4,5,3,5,4,5,2,3,3,3,5,5,4,4,5,2,4,2,2,3,1,3,4,1,0
17845,5,2,1,1,1,1,40,1,1,5,5,5,5,3,4,3,5,2,4,5,4,4,5,2,4,4,4,4,4,4,2,3,5,5,5,5,4,4,2,4,4,2,5,4,1,0
17845,13,2,1,1,1,2.5,70,4,5,4,5,5,5,4,4,4,5,3,5,5,5,4,4,3,3,3,3,3,4,4,3,4,4,4,5,5,4,4,3,4,4,4,4,4,4,0
17840,7,2,5,1,1,1,48,4,5,5,5,4,4,4,5,5,5,4,5,4,4,5,5,3,3,5,4,4,5,4,2,4,3,5,5,5,5,4,4,5,5,3,5,4,5,1
17840,4,2,5,1,1,1,30,5,5,5,5,4,5,5,4,5,5,4,5,4,5,5,5,2,3,5,5,4,5,5,3,4,2,4,5,5,3,5,5,5,5,3,5,4,4,1
17839,9,2,1,0,1,4,65,5,5,5,5,5,5,4,5,5,4,3,5,5,5,5,5,4,5,5,5,3,3,4,4,5,5,4,5,4,4,4,3,3,3,3,5,3,5,0
17839,5,2,1,0,1,1,48,5,5,5,5,5,3,5,5,3,5,4,5,5,4,4,5,5,5,5,4,3,4,4,4,4,5,3,5,3,3,4,1,3,3,1,5,3,3,0
17839,13,2,1,0,1,1,77,5,5,5,5,5,4,5,5,5,5,4,5,5,5,5,5,4,5,5,5,3,4,4,4,4,5,5,5,4,4,4,3,4,4,2,5,2,4,0
17818,14,2,5,0,1,4,71,5,4,4,5,5,5,4,5,5,5,4,5,5,4,5,5,5,5,5,4,5,4,4,4,4,4,5,5,5,4,5,4,4,4,4,4,4,4,1
17818,4,2,5,0,1,3,31.5,5,4,4,5,4,5,4,5,4,3,5,5,4,5,5,5,4,4,5,5,4,5,4,4,4,4,4,4,4,3,5,4,3,5,4,5,5,5,1
17818,8,2,5,0,1,4,60,5,5,4,4,5,5,4,4,4,5,2,5,4,5,4,5,3,2,5,5,5,5,5,4,5,5,5,5,5,5,5,5,5,5,5,5,5,4,1
17818,4,2,5,0,1,3,31.5,5,4,4,5,4,5,4,5,4,3,5,5,4,5,5,5,4,4,5,5,4,5,4,4,4,4,4,4,4,3,5,4,3,5,4,5,5,5,1
17818,14,2,5,0,1,4,71,5,4,4,5,5,5,4,5,5,5,4,5,5,4,5,5,5,5,5,4,5,4,4,4,4,4,5,5,5,4,5,4,4,4,4,4,4,4,1
17816,5,2,1,0,1,1,37.3,5,5,5,5,5,5,4,4,3,5,5,5,5,4,5,5,4,5,5,5,4,4,5,4,5,4,4,4,4,4,5,4,5,4,5,5,4,2,0
17816,11,2,1,0,1,1,57.7,5,5,5,5,5,4,5,5,4,5,5,5,5,3,5,5,4,4,5,4,4,5,5,0,4,3,5,4,4,0,5,4,5,0,5,5,4,1,0
17815,4,2,5,0,1,3.75,35,5,5,5,5,4,3,4,4,1,4,4,3,3,3,4,4,4,5,5,5,4,4,3,4,5,5,4,4,4,3,4,3,5,4,5,4,4,4,0
17815,8,2,5,0,1,3,49,5,5,5,5,4,4,4,5,3,5,3,5,4,4,5,5,3,5,5,5,5,4,4,5,5,4,5,5,4,5,5,5,5,5,5,5,4,5,0
17815,4,2,5,0,1,3.75,35,5,5,5,5,4,3,4,4,1,4,4,3,3,3,4,4,4,5,5,5,4,4,3,4,5,5,4,4,4,3,4,3,5,4,5,4,4,4,0
17814,5,2,5,0,1,1,33,5,4,5,5,4,3,4,3,4,5,2,5,3,4,5,5,3,4,5,3,4,4,5,0,1,5,5,5,4,3,5,4,1,1,4,5,4,4,1
17814,13,2,5,0,1,1,65,5,5,5,5,4,3,3,4,4,5,4,5,4,5,5,5,5,5,5,5,4,4,5,5,4,5,5,5,4,4,5,2,5,5,2,4,4,3,1
17814,13,2,5,0,1,1,70,5,5,5,5,4,3,4,5,4,5,3,4,5,4,5,5,4,5,5,5,3,4,5,5,3,5,5,5,5,5,5,1,4,5,2,4,4,4,1
17814,8,2,5,0,1,1,60.3,5,4,4,5,4,3,4,4,4,5,4,5,4,4,5,5,4,5,5,5,4,4,4,5,3,5,5,4,4,4,5,3,3,5,4,4,4,3,1
